,RA,DEC,RGC,F115W,F444W
1105,334.57761928293064,40.559454587825485,2.6088103979757684,24.794,22.072
1106,334.5655586488876,40.57591945053736,7.153692423036828,24.66,21.834
1109,334.57951575164907,40.56118034498863,4.4379478668061285,24.795,22.288
1116,334.5689159656948,40.552296563508584,7.8785652614926995,24.804,21.89
1118,334.5779101827944,40.567391550344986,4.654716993764029,24.811,22.344
1120,334.57600232943054,40.56776989099933,3.316856509658425,24.812,22.193
1126,334.57650551198424,40.565900366947325,2.999540948795885,24.819,22.338
1127,334.57145502677616,40.55784862370693,3.882030601902235,24.817,22.182
1128,334.57340483937315,40.55500827286434,3.6253733807556863,24.818,22.177
1129,334.5727940997914,40.55549396766977,3.799274486825246,24.821,22.264
1130,334.57160594218743,40.55510944570049,4.779539389810354,24.821,22.081
1131,334.5787131013113,40.56308371031604,4.096804683626383,24.822,22.075
1132,334.5698637271836,40.55938336969622,4.729026728201144,24.823,21.627
1134,334.5705475443401,40.555961568441816,5.274270866814173,24.821,21.932
1136,334.57391867397376,40.55746308852398,2.30190625224145,24.822,22.282
1137,334.57776730210276,40.56911858684501,5.150457590073038,24.824,22.088
1143,334.5769834036514,40.563892889133456,2.765981175884814,24.831,21.832
1151,334.564866007359,40.55282847346834,11.019251462867784,24.83,22.176
1154,334.5716370892031,40.55582864903787,4.481530324083662,24.833,21.994
1157,334.5697847389948,40.5603844015863,4.5190213631097,24.835,22.204
1168,334.56263296376926,40.52257604461234,23.927376761348633,24.749,22.253
1176,334.5765275294498,40.55565237173326,2.60896345779595,24.853,22.12
1177,334.57590927519794,40.57229398932379,5.096232151697968,24.714,22.178
1178,334.5670508869285,40.56687896177506,5.810257114769475,24.849,21.673
1182,334.5729681689096,40.568542658619144,2.3124607396053416,24.854,21.878
1185,334.5792287447838,40.56445892748805,4.895304741048357,24.852,22.111
1191,334.57958168494554,40.55666218386598,4.147471354344237,24.864,22.403
1194,334.57101474902385,40.5540965416029,5.603599571527815,24.86,22.323
1195,334.57012488913097,40.56364245676448,3.509753019150298,24.86,22.395
1197,334.57191822752435,40.55300759286062,5.388813826562841,24.861,22.278
1198,334.56710307123285,40.562703528168775,6.376349105264235,24.863,21.696
1199,334.57056306961243,40.55989426455874,3.9732667710276353,24.87,22.45
1203,334.56877478653524,40.57789461980875,6.085714569043273,24.727,22.139
1207,334.5794014052784,40.556046051705856,4.036968282731571,24.873,22.249
1209,334.579557643304,40.56186837437737,4.597888587830368,24.876,22.3
1211,334.5741085712052,40.56926325410926,2.8665961388054604,24.871,21.998
1213,334.58061347420187,40.555496533448185,4.958651044639877,24.876,22.114
1214,334.5772352649532,40.5683692177531,4.463218106353869,24.879,21.756
1215,334.5773538302362,40.56058615873113,2.454444310819192,24.881,22.105
1216,334.5686952930643,40.56418150333701,4.694190507249085,24.879,21.974
1218,334.577778718005,40.56587521285587,4.0457764242926695,24.885,22.304
1220,334.57778613875416,40.56891932678959,5.092812083383292,24.883,22.028
1221,334.57906671326026,40.581695261507846,10.984774970630824,24.75,22.259
1222,334.5764663789114,40.56612459768617,3.0475134664212087,24.886,21.971
1223,334.59527810129237,40.51956317553714,18.933829331113422,24.791,22.131
1224,334.57541321568,40.566829429000485,2.5345090285353735,24.891,21.814
1227,334.5745470521883,40.55734301702456,2.072752422959271,24.894,22.325
1232,334.57956810755195,40.56635037164178,5.723653007667409,24.902,22.463
1234,334.5658331337635,40.57629338846372,7.0345298423006,24.766,21.85
1238,334.5760419639697,40.57093189330917,4.616847941395871,24.789,22.096
1239,334.5792521967485,40.561498170348976,4.257489067127031,24.911,22.228
1241,334.57263283321174,40.56997232849975,2.8500202949217934,24.914,22.299
1243,334.57094859894323,40.55563559797616,5.07745673777222,24.915,21.949
1247,334.5720672405053,40.56320566081033,1.8560138987347767,24.922,21.944
1248,334.5759556422443,40.55646255237691,2.24866279898292,24.919,21.829
1249,334.57723753042694,40.5595474797276,2.3045588607637097,24.919,22.192
1254,334.57631376273224,40.57036194253917,4.564365573621882,24.906,22.486
1255,334.5796195850775,40.56275902395517,4.834525724162569,24.921,21.918
1256,334.57839550179654,40.562991039561304,3.792028045500075,24.923,21.772
1258,334.5925212061097,40.56852101609582,17.71190886544266,24.797,21.932
1261,334.57067836499226,40.562602127804055,3.1989077073684737,24.925,21.825
1262,334.57829687929046,40.564388531776046,4.055140915364397,24.935,22.242
1265,334.5775240972383,40.568440103942514,4.713926409627842,24.926,22.207
1271,334.5656051105371,40.552613574282965,10.466382035704454,24.925,22.348
1275,334.56740772562483,40.56418468342537,5.83595859231456,24.932,22.515
1282,334.56507843978665,40.56064145546778,8.637314848691258,24.941,22.306
1285,334.57022644123896,40.557132210980534,5.1291885010856415,24.946,22.192
1288,334.5801319761832,40.55236336520541,4.915713492642424,24.945,22.156
1289,334.5690057586708,40.56621764120072,4.201448438198586,24.947,22.507
1292,334.5780086706867,40.56014212003375,2.9757043355321295,24.947,21.914
1293,334.5676999130927,40.56339947797219,5.710231902778945,24.944,22.19
1294,334.5776157085715,40.56241896246594,2.9699594468557375,24.946,21.876
1297,334.57807996254525,40.55261256839106,3.926599936560085,24.942,22.145
1299,334.5658519598931,40.56171926028539,7.701847042348468,24.943,22.39
1300,334.5763391949793,40.55243895098303,3.754995686119899,24.946,22.33
1303,334.5731969934664,40.55562170904284,3.491779471771225,24.955,22.242
1306,334.5728320504383,40.55559721858524,3.732409066194843,24.95,22.248
1308,334.57955041221277,40.559861985310185,4.281120213556711,24.953,22.331
1309,334.57762968898186,40.56319301597147,3.1562479544804667,24.958,22.029
1310,334.57389076033184,40.556928766639835,2.5440034885463456,24.96,22.155
1311,334.5772270430549,40.57336589978005,6.390641403751767,24.819,22.409
1313,334.5719714976145,40.55548992340601,4.366827890173416,24.962,22.411
1314,334.57201106745237,40.57360210633394,4.223094060382601,24.828,22.397
1315,334.56981077919295,40.56211429080631,4.076158243786901,24.963,22.339
1317,334.57243528551606,40.57298189159562,4.014668878673592,24.829,22.306
1319,334.5757696021184,40.5668832746067,2.8036386271065745,24.967,22.299
1320,334.5709823669555,40.56318668478371,2.8210368116453504,24.969,22.476
1323,334.57916503964657,40.56293656657584,4.467211590049141,24.968,22.47
1324,334.5765060860263,40.56383938383765,2.3340349686165043,24.97,22.177
1328,334.58162692344496,40.58035278664153,12.281196929287676,24.834,22.162
1329,334.5664748684446,40.562776628804485,6.923645851699793,24.972,22.309
1338,334.5673495107851,40.58754308283434,9.51614351932225,24.822,22.267
1339,334.5727666449197,40.5703780110428,3.0142752446031875,24.966,22.403
1343,334.5712330564439,40.56458240165514,2.4358547423983095,24.987,22.371
1344,334.5664410725199,40.55725879617972,8.318974075531846,24.982,21.927
1346,334.5662083115045,40.566013073788206,6.633638208511521,24.978,22.42
1350,334.5773178499346,40.561075439937994,2.477041046553126,24.989,21.872
1360,334.5825278093312,40.55268952534727,6.484790271368078,24.982,22.353
1361,334.57708311571724,40.51562598518649,18.99909016812168,24.915,22.281
1363,334.58005931967057,40.560039134735135,4.7488587244223375,24.992,22.533
1365,334.57406842132696,40.55654541549648,2.6180674556069508,24.99,22.084
1376,334.5812533136189,40.56230837013539,6.201227760833923,25.005,22.06
1377,334.58652883811584,40.58529392769282,17.872727303617058,24.852,22.089
1383,334.5681959904228,40.58034285220694,6.976333087428448,24.863,22.429
1386,334.56649859144477,40.507481767585446,27.608638447780635,24.929,22.127
1387,334.56711875103747,40.57506443421578,6.101542215082902,24.868,22.232
1394,334.57559817608484,40.55552968505707,2.5976381897456866,25.006,22.124
1395,334.5663720147534,40.572790903470576,6.306123767604524,24.871,22.179
1396,334.5699684910013,40.560296074136616,4.380892648887744,25.006,22.355
1400,334.5725481254088,40.55568054619062,3.887673064095031,25.011,22.07
1407,334.577170466277,40.56795622505931,4.26177503345034,25.012,22.571
1409,334.5773194480431,40.5553737652313,2.9250553333064855,25.022,21.984
1415,334.56200811735283,40.54004399492371,17.731274277483596,24.929,22.345
1417,334.5715257525933,40.55543149257859,4.715443057725018,25.019,22.119
1420,334.5690437951991,40.55435188015002,7.046228014476883,25.02,22.47
1422,334.5776288846891,40.55979042168086,2.6297541127572845,25.023,21.982
1424,334.57799204120283,40.57840550808781,8.937483006274404,24.883,22.361
1427,334.5786215240214,40.55743094240788,3.4009248976385646,25.025,22.227
1430,334.577779147227,40.56253315482416,3.1401063733911827,25.018,22.604
1432,334.5774933865054,40.5591621473935,2.5049781851512,25.028,22.128
1439,334.5773749940065,40.55864909060178,2.4290921180058027,25.032,22.288
1441,334.57658606926196,40.578349194889306,8.029425267987557,24.893,22.395
1445,334.5707624988938,40.55222135732372,6.510040316135621,25.025,22.553
1450,334.56800219078247,40.559749442797184,6.260470109401218,25.031,21.988
1454,334.56746196256483,40.560773227580455,6.481523164992012,25.036,22.16
1455,334.57354870878083,40.56909735451453,2.61790716361319,25.04,21.976
1458,334.565248956411,40.5850346030864,9.179731978566556,24.906,22.358
1461,334.5774402747156,40.55983484432396,2.475884580567315,25.042,22.309
1462,334.57680957249283,40.56447197550024,2.783687785856996,25.044,22.344
1470,334.57054009484074,40.561403531235406,3.588609687339677,25.049,22.496
1472,334.57125380346963,40.575192841196234,4.814160047143723,24.916,21.996
1476,334.5777517845151,40.55345919530985,3.586562416126427,25.051,22.029
1477,334.5701333941035,40.524519856876424,18.340165109706444,24.963,22.07
1479,334.5701630023325,40.55208195902426,7.0038508051297415,25.051,22.53
1480,334.58210611510566,40.56730498476208,8.204705371084472,25.044,22.352
1481,334.5770266392719,40.5709360909381,5.287110387935149,24.929,21.972
1482,334.5799303782335,40.561130157886325,4.798556736744057,25.054,22.091
1487,334.58585086521475,40.54074040081734,10.041442144880286,25.084,22.203
1489,334.5736636362711,40.554691063127855,3.6161542612844295,25.058,22.551
1495,334.58007302138867,40.56966230933359,7.200616986201866,25.067,22.619
1500,334.5787236027466,40.567812243682575,5.466819795989393,25.064,22.177
1502,334.5713704196421,40.514635823973265,21.876701903686374,24.991,22.315
1503,334.5749472066382,40.572629836709346,4.69538246272396,24.927,22.087
1512,334.56894779814553,40.56237070620268,4.793824407891815,25.067,22.317
1516,334.5662348617655,40.57313799623491,6.4275446637698055,24.934,22.243
1531,334.5656956272861,40.55233209146865,10.482758305480342,25.069,22.35
1533,334.5762870763441,40.55328791691738,3.4300023217679843,25.077,22.195
1535,334.5790592423194,40.586043267788035,12.750034126125565,24.939,21.98
1536,334.5669464400333,40.57413225627924,6.063820869386586,24.934,22.295
1537,334.56830497795977,40.55380075685474,7.83616548710143,25.074,22.187
1538,334.57951907478383,40.56892491940199,6.496193974653027,25.076,22.624
1540,334.58589272835724,40.53414713095902,11.560925370923648,25.098,22.691
1541,334.5677539333503,40.55477838600711,7.96258030656811,25.076,21.915
1548,334.5693883775314,40.56137747135056,4.620658629671723,25.094,22.689
1552,334.57570833495373,40.55376346811459,3.2911611767506006,25.081,22.23
1554,334.5886795789052,40.567031250807574,13.92746909460894,24.962,22.537
1556,334.57850000367284,40.563073625210215,3.90425170311529,25.083,22.156
1557,334.56606883142206,40.565368941135134,6.842326897173407,25.082,22.186
1562,334.57964797433965,40.570490768644234,7.134717512708496,25.053,22.342
1564,334.56911702263915,40.56239587264054,4.6372413498257865,25.085,22.436
1565,334.58281767851594,40.55454720391254,6.688035750723658,25.086,22.534
1568,334.575939146871,40.57090209167393,4.5389343150921135,24.987,22.03
1572,334.58063335116685,40.51534249590708,18.160703983377697,25.016,22.608
1577,334.57376424202084,40.55419464159529,3.7747477311980298,25.092,22.386
1579,334.5629194727653,40.55439449530003,12.209729092271546,25.093,22.167
1582,334.56130712751104,40.5688073801354,10.578753199998404,25.091,22.398
1583,334.5756392498664,40.53993229651912,9.125409650933744,25.005,22.162
1584,334.57759738281834,40.5643721335141,3.43746233429357,25.096,22.019
1587,334.57332901705433,40.55430499641081,3.9649494160073897,25.097,22.375
1591,334.5708711691092,40.56032511399573,3.581414945018201,25.094,22.51
1592,334.57350289752196,40.55415362910751,3.931316799855855,25.099,22.21
1594,334.5724163656594,40.57615663343016,5.302877865597459,24.962,22.394
1595,334.6006304677989,40.55465754799858,22.150340101480403,24.974,22.001
1600,334.56968411420127,40.55447458376237,6.489872435845837,25.102,22.174
1601,334.5930870525781,40.51156743505925,20.145245082543365,25.007,22.253
1602,334.5735878827249,40.55425645351142,3.841435022478496,25.101,22.352
1603,334.57507266477046,40.57375514632721,5.239833192208005,24.964,22.507
1608,334.58553432377363,40.5698408790192,11.917450465515538,25.045,22.529
1609,334.57099408076726,40.564725319313325,2.627506293756816,25.106,22.141
1610,334.57813118818433,40.56659021203386,4.571858315551957,25.11,22.31
1611,334.57113948785883,40.5859232165547,9.079627876609102,24.968,22.316
1612,334.57208189410863,40.55419499603955,4.80103871258112,25.105,22.167
1614,334.5812523596357,40.55543954537823,5.453658722501481,25.105,22.675
1616,334.5698623785176,40.55506713633681,6.137588842607615,25.104,22.595
1619,334.5883277769606,40.58413482109821,18.8916573117137,24.965,22.107
1622,334.5695983428085,40.57267355199712,4.392555906270912,24.976,22.241
1626,334.5722777458465,40.57403596152879,4.417881613210853,24.973,22.389
1631,334.57989209559287,40.56607715334189,5.92456856516227,25.111,22.292
1633,334.58037127319125,40.55750937307473,4.789922098797516,25.119,22.09
1635,334.57072342019006,40.55381854168977,5.926574969726969,25.115,22.671
1636,334.5696798414906,40.56273341343787,4.066072958707836,25.116,22.679
1643,334.5793780500715,40.559362103431894,4.079378589919355,25.117,22.374
1645,334.5757337819224,40.57231748511495,5.000169012110008,24.985,22.48
1647,334.59129373509757,40.5303654390304,14.80508384171579,25.137,22.701
1652,334.5755238659361,40.572908105768335,5.125914137698422,24.979,22.409
1656,334.5730479913902,40.55608454214296,3.393582210332214,25.136,22.652
1657,334.57549979757937,40.55554199168669,2.6028546382935818,25.128,22.015
1660,334.5823001748593,40.55500522199806,6.281318465253008,25.131,22.214
1662,334.566124279621,40.57416468170164,6.593005144527283,24.987,22.039
1663,334.5687678913871,40.563455510244474,4.747570802294559,25.123,22.656
1665,334.57527133472195,40.5536306523156,3.430813918310063,25.125,22.38
1666,334.5732143899371,40.57060710947954,3.1712443513998556,25.081,22.485
1668,334.57909787651306,40.55313186681506,4.222161305818961,25.118,22.195
1678,334.57923208651715,40.56215347502134,4.362098111896686,25.129,22.639
1681,334.5625611455671,40.56307701219433,10.364317789722673,25.127,22.441
1685,334.5770486166055,40.567854520497825,4.129854562118808,25.128,22.53
1686,334.5750192214555,40.56825427918021,2.877160993354806,25.139,22.51
1688,334.5746933131966,40.569068347519,3.046139440912229,25.14,22.432
1693,334.5660972114751,40.569428653371105,6.454154371540569,25.131,22.113
1697,334.5620069540697,40.55971004981222,11.59600415077359,25.138,22.444
1698,334.5825567024608,40.5676645055073,8.700135562835158,25.14,22.668
1706,334.56381668583026,40.57405743706131,8.23715347266622,25.008,22.445
1707,334.5635469199709,40.57351910911035,8.435213400894336,25.005,22.128
1710,334.5923533889709,40.589322710637795,23.9478706514613,25.055,22.501
1711,334.570965756903,40.562919394034,2.8820998568285434,25.162,22.269
1712,334.57773638510525,40.5616511164278,2.93309211715842,25.15,22.413
1717,334.5749685560844,40.55243015386721,4.024786208851401,25.147,22.455
1718,334.5714763674004,40.51861967880568,20.122871242709223,25.076,22.555
1723,334.5651469664674,40.56641401064601,7.512880582087214,25.149,22.704
1726,334.57453302392423,40.5690521455109,2.9602460693621793,25.153,22.183
1727,334.5702997615968,40.55773396415688,4.868584100879507,25.149,22.247
1728,334.577038414169,40.55497212622907,2.9415484442921316,25.155,22.521
1731,334.5652563407364,40.5527755792319,10.706833831211265,25.149,22.515
1732,334.57917106323026,40.55964393646224,3.9282777599759537,25.171,22.292
1734,334.57267996400407,40.5528667065221,4.953208277714236,25.153,22.717
1736,334.5715714310582,40.55480719198149,4.921314120633034,25.159,22.719
1738,334.5731908079084,40.55463194736874,3.908329701816532,25.156,22.568
1740,334.57945328594167,40.564607306147145,5.132717332689473,25.165,22.63
1745,334.6040218768972,40.52512099176525,23.540120298775644,25.181,22.609
1747,334.5805878117844,40.575821852699875,9.795034306555616,25.023,22.336
1749,334.5819306416096,40.55324079900763,6.020843743829469,25.162,22.475
1750,334.5786446361505,40.57005035357265,6.176165229952143,25.155,22.212
1752,334.57950994911914,40.553243742212,4.4218912767842875,25.166,22.559
1756,334.57093036721596,40.56419581491684,2.7287721095048787,25.176,22.561
1757,334.5706097476147,40.55830698395788,4.422312019144397,25.17,22.317
1759,334.57694106339414,40.56974990531156,4.7635039227905915,25.172,22.688
1764,334.5778913957735,40.56340176361026,3.43998668073679,25.175,22.371
1766,334.5691820290057,40.55857909234399,5.555780541316795,25.17,22.161
1769,334.5779435572303,40.55210131955972,4.037793849598987,25.171,22.226
1771,334.57822097007744,40.57944100573782,9.509122723311467,25.036,22.371
1772,334.56825965896513,40.568105441425026,4.740144426759257,25.173,22.357
1773,334.5772413925025,40.552833310671105,3.659173263796662,25.171,22.487
1774,334.5707590276835,40.575890801804384,5.09053725862759,25.035,22.368
1777,334.56420877475193,40.56966170581618,8.009042096907937,25.18,22.147
1780,334.5797857058798,40.55826291104503,4.342517282412907,25.178,22.53
1781,334.5778035644574,40.56684861410583,4.383779945457776,25.18,22.44
1786,334.5769340232245,40.5698596104156,4.8008250647439406,25.174,22.164
1787,334.5693580523609,40.577093604007544,5.700454782816332,25.041,22.475
1791,334.57090342431667,40.55827076498591,4.189026239470262,25.182,22.678
1794,334.5791077445664,40.569723152287125,6.431276617062984,25.182,22.473
1795,334.57936736990024,40.55812589193064,3.9898958760366825,25.179,22.051
1797,334.57144664938454,40.56259213921576,2.513842508968447,25.184,22.213
1799,334.57811354286025,40.57376068223618,7.168464166568442,25.043,22.515
1801,334.581353789762,40.56663028886201,7.356591864955931,25.186,22.41
1805,334.5630075486777,40.56190314157682,10.205811515736132,25.18,22.635
1807,334.5804845837172,40.553879190629296,4.9527180072564345,25.184,22.121
1808,334.57002763127116,40.55664686480926,5.456485653670374,25.181,22.231
1810,334.56654772034653,40.55641526795744,8.474240178536315,25.176,22.266
1814,334.5684132974842,40.554405099328775,7.54134368668449,25.185,22.281
1820,334.57878467624033,40.55388747785762,3.917667769930937,25.192,22.463
1822,334.5785720835469,40.55909167889116,3.376994068246838,25.188,22.627
1826,334.5674104170071,40.57339228527443,5.681281457727915,25.055,22.562
1830,334.56889643950257,40.57289958979582,4.76677482370424,25.054,22.266
1831,334.5714429040827,40.57520242033136,4.817756456166956,25.077,22.574
1835,334.5767412235686,40.55517421051034,2.8057714447959077,25.194,22.119
1837,334.56935707219316,40.55890220361255,5.309010357909467,25.192,22.075
1840,334.5775761919287,40.56082418256425,2.672269487625212,25.196,22.452
