,RA,DEC,RGC,F115W,F444W
3245,210.84135404193697,54.3728762656044,4.980013514236792,21.977,19.309
3253,210.8763693250336,54.366906982913235,8.038414842251544,21.879,18.778
3256,210.84139699122903,54.352118296402914,4.0962398327319365,21.893,18.994
3260,210.820055227875,54.34071242963249,2.1005146909332577,21.927,19.472
3272,210.83185075923265,54.345042540175875,3.1175296831202064,21.931,18.911
3274,210.85556415645516,54.34901002150072,5.566359459469996,21.96,18.808
3287,210.8400761502116,54.32439901238286,4.939118715876904,22.91,19.981
3295,210.8695861248695,54.37443352598274,7.66809844736764,21.983,19.055
3327,210.82462108949412,54.3552603068282,2.4360067433012147,21.878,19.235
3328,210.84007251238165,54.3294102008282,4.600415771349771,21.897,18.968
3329,210.80467969763404,54.33109361588866,2.1804941242856213,22.944,20.255
3332,210.84240833516867,54.34026259953126,4.31991899886142,21.939,19.092
3335,210.8403526719841,54.35070571380252,3.975311494297333,21.924,19.28
3349,210.85858800727763,54.36103942295723,6.0558533680932385,21.895,19.468
3361,210.8107597887627,54.3428035308858,1.1514351142804644,21.879,19.471
3366,210.8664968695516,54.35531223622626,6.754219581428228,21.947,19.482
3367,210.8393040493861,54.34942789835659,3.860870893445377,21.964,19.466
3371,210.84531610586853,54.351977308867134,4.50452916508791,21.913,19.177
3389,210.77982373237063,54.34499463374067,2.4296554635473835,21.863,19.413
3406,210.81212769790463,54.35063894567773,1.0267753779138151,21.888,18.785
3423,210.8976528194931,54.35422425174308,9.999810850022326,21.982,19.547
3425,210.79552501790903,54.353624769415134,0.912248804955457,21.867,19.405
3427,210.81490452782552,54.337017773646494,1.952122937283724,22.908,20.142
3439,210.85240050334113,54.37895284273959,6.348598210063779,22.008,19.194
3442,210.875387758818,54.372263514595566,8.136760491928689,21.993,19.334
3443,210.8350035032573,54.34044426547711,3.5656911883545392,21.956,19.42
3449,210.8397632574252,54.34578690420432,3.929321479314921,21.968,19.426
3454,210.79550058816827,54.349468926889614,0.7355665282496708,21.892,19.003
3465,210.7969059503338,54.35681642745542,1.099010172090067,21.874,19.403
3477,210.85330093131788,54.35703871105057,5.413507962239533,21.924,18.995
3478,210.78892224561704,54.345478098819136,1.4896357839310312,21.883,19.461
3483,210.78218736376863,54.348223508314405,2.13339776766354,21.883,19.181
3488,210.79523048808431,54.329204449043424,2.514454044135483,21.883,19.444
3508,210.83957470816972,54.35977642163873,4.09561994882446,21.933,19.282
3509,210.8273803054392,54.354276920629374,2.683173499233266,21.907,19.282
3517,210.8626467624086,54.33421619448969,6.560062335527522,21.995,19.569
3520,210.91461736346335,54.35692311904155,11.797484727984186,21.9,19.467
3538,210.8262946766719,54.35205869470265,2.5212369867992015,21.902,19.433
3546,210.86569973528313,54.356112465773265,6.682558155771777,21.889,19.264
3549,210.83050898089792,54.35892704991405,3.1671590754857335,21.908,19.089
3554,210.84182150191768,54.34216820774457,4.208726687390602,21.972,19.466
3558,210.83840326746312,54.347931529193,3.768875186422743,21.956,19.254
3563,210.8284976237048,54.36016951261939,3.035161795034086,21.915,19.077
3574,210.91748189524276,54.368529531342936,12.283475341087364,21.895,19.245
3586,210.8046113135807,54.34702494158826,0.3339164550536732,21.915,19.347
3588,210.8434975719582,54.37230992272661,5.128080545190794,22.038,19.004
3592,210.8302257390241,54.34337893263446,2.9890742175506873,21.972,19.562
3594,210.8145192783433,54.35854546472435,1.6979853945858965,21.9,19.403
3611,210.8124422915169,54.36420134398864,2.09635006602142,21.896,19.216
3617,210.82191861131437,54.34366697547772,2.139609561449667,21.977,19.502
3626,210.8326050462221,54.36102593344728,3.4688020486316424,21.948,19.332
3632,210.85189144795615,54.36247166129994,5.42475804748819,21.953,19.48
3638,210.84339292460325,54.376820843514025,5.434417643325538,22.043,19.537
3643,210.82678589575505,54.34484790813025,2.598634444506972,21.99,19.202
3649,210.8631119310054,54.33175424146082,6.693723926447379,21.955,19.554
3650,210.85951645942671,54.3746407744777,6.723836493789526,22.044,19.559
3664,210.85548231922783,54.340657092085536,5.650559557087526,22.023,19.234
3671,210.84464154461065,54.370236136356745,5.100040091057242,22.0,19.214
3683,210.83972917591277,54.37439740646395,4.9520738892650185,22.037,19.625
3684,210.85140513665692,54.34509375662888,5.152954351726386,22.025,19.448
3692,210.77947699822369,54.34885580088377,2.4152613225683215,21.915,19.297
3693,210.8690251894137,54.361858327229854,7.144466948757349,21.944,19.493
3705,210.80953076150408,54.333395150415654,2.030061432220201,21.91,18.969
3712,210.82098023818105,54.34147874489505,2.1450025416029077,21.985,19.107
3720,210.81444969557992,54.34320499365016,1.4406546378213054,21.956,19.073
3725,210.81890751906744,54.34715568072123,1.7370166032142067,21.947,19.457
3738,210.8351726281398,54.35637456313421,3.537205126298075,21.968,19.346
3742,210.8411088928239,54.36794646720623,4.641799938826091,21.958,19.532
3744,210.85625274650695,54.381327613404075,6.84335542453912,22.068,19.586
3749,210.8348911481465,54.33145843216946,4.007929212291209,22.002,19.491
3773,210.84403520264908,54.34992197599256,4.358055333889818,21.974,19.448
3776,210.80850813671168,54.33815023694558,1.4615621407886052,21.927,19.345
3784,210.82307496119557,54.33236747839552,2.953054694286453,21.951,19.379
3789,210.81779950193015,54.348067804225344,1.6097194879635597,21.943,19.104
3796,210.78983957360816,54.35306559337647,1.4112541675233652,21.921,19.48
3797,210.85228523584712,54.36327843656358,5.4935797799201795,21.998,19.439
3804,210.85334835537293,54.35909521965025,5.467409087668552,21.986,19.293
3810,210.78273225468493,54.34982865485957,2.0754415431793714,21.93,18.898
3815,210.80743690415156,54.34745838227715,0.554334849717259,21.987,19.324
3820,210.811694207383,54.34066229527438,1.4010339565244958,21.96,19.198
3823,210.844920556096,54.372648399693254,5.275604660267348,22.071,19.574
3829,210.83549549292977,54.339073583015306,3.6661420501973905,22.01,19.195
3845,210.82874328772343,54.34752980757701,2.7594170724765523,22.015,19.492
3850,210.8327517585602,54.34108494493252,3.317205851839973,22.018,19.418
3856,210.83184975685288,54.35661007650583,3.20856571666852,21.964,19.445
3860,210.78117042837113,54.341043782998035,2.4389297087594346,21.939,19.452
3866,210.8045105416107,54.35890466436625,1.1994364321575175,21.927,19.357
3878,210.81419221630605,54.35098983792669,1.2474036237540238,21.973,19.157
3880,210.8224651708481,54.34503157232526,2.150961724949861,22.032,19.465
3897,210.83870512666516,54.33994498492003,3.9550582887316783,22.025,19.435
3901,210.84074968351285,54.36492128026646,4.441039633255479,21.985,19.464
3906,210.87040816532567,54.36538516515964,7.387133951309352,22.006,19.508
3907,210.82502073462612,54.34860239582195,2.363162323509916,21.957,19.543
3913,210.8375453620759,54.36233253742704,4.006188832786213,21.984,19.03
3914,210.8565077970906,54.35902289941708,5.789318692365209,21.999,19.366
3922,210.82305307320905,54.353387599756374,2.216843158475576,21.976,19.101
3927,210.86794724890424,54.35660757846801,6.923964782069292,22.024,19.243
3942,210.86198222753856,54.37645069216906,7.053760815379356,22.083,19.411
3951,210.81232646975184,54.36401934695867,2.071295291928977,21.95,19.113
3956,210.86838858897264,54.336667019185064,7.072945914804213,22.062,19.545
3965,210.8518023914914,54.34586106398313,5.186631494538189,22.066,19.469
3966,210.8215528091027,54.34017220792591,2.2696384357455424,22.037,19.616
3973,210.83230761644396,54.34329217875288,3.2042572534966736,22.033,19.201
3975,210.80811003528456,54.34212099325953,1.0260382523453335,23.031,20.397
3976,210.80544403197172,54.36086170391322,1.4497012193318206,21.957,19.476
3981,210.7951712142173,54.34103929690741,1.2383277840961435,21.951,19.324
3984,210.81503155255027,54.345077610168865,1.4010114439299917,21.979,19.035
3992,210.82406477330068,54.34988925730337,2.264083601071674,21.979,18.928
3994,210.8999709204675,54.34715068143263,10.227475800673512,22.12,19.691
3995,210.8189128499735,54.33225546735925,2.660903991475248,21.98,19.425
3998,210.850954755,54.363655611732234,5.375742420194423,22.036,19.635
4000,210.81271651464544,54.36378324864098,2.067583230095447,21.966,19.211
4009,210.83597599805768,54.33280453070699,4.02332953983478,22.046,19.25
4011,210.80596645081897,54.32192245626754,3.293080417829166,21.967,19.48
4013,210.84393029257183,54.34217773018845,4.425559601234286,22.04,19.04
4040,210.84684491032263,54.36542021213959,5.049021375989177,22.004,19.416
4047,210.84605044641685,54.35976252155067,4.7448298737403585,22.015,19.455
4052,210.8123262735616,54.33330773645911,2.163288594159562,21.976,19.573
4054,210.78922873962287,54.336138950907745,2.091640631136396,21.969,18.796
4062,210.8474379556454,54.35799661058024,4.833643005409162,22.007,19.506
4071,210.7908455393914,54.339772586186776,1.6603265255887931,21.974,19.294
4072,210.7993806623695,54.35827764782319,1.1526522467647715,21.998,19.234
4085,210.84651425128172,54.36863300994197,5.180748584126389,22.059,19.468
4089,210.83177254464124,54.34312274540217,3.1541027280801455,22.057,19.216
